order_id,customer_id,product_id,location_id,order_date,ship_date,shipping_id,sales,quantity,discount,profit
CA-2017-166695,CC-12430,FUR-CH-10000225,3986,2017-05-20,2017-05-24,2,518.27,8.0,0.2,-97.18
CA-2017-166695,CC-12430,FUR-FU-10002191,3986,2017-05-20,2017-05-24,2,6.98,1.0,0.0,3.35
CA-2017-166695,CC-12430,TEC-MA-10003176,3986,2017-05-20,2017-05-24,2,343.2,1.0,0.2,38.61
CA-2017-167542,KD-16495,OFF-LA-10004093,199,2017-08-13,2017-08-20,2,17.54,3.0,0.2,5.92
CA-2015-120901,BG-11035,OFF-ST-10000025,345,2015-12-31,2016-01-04,2,152.69,2.0,0.2,-26.72
CA-2015-120901,BG-11035,OFF-FA-10001561,345,2015-12-31,2016-01-04,2,3.49,2.0,0.2,0.57
CA-2015-120901,BG-11035,OFF-SU-10001225,345,2015-12-31,2016-01-04,2,5.89,2.0,0.2,-1.32
CA-2017-121398,FH-14365,OFF-BI-10001718,478,2017-12-25,2017-12-29,2,153.55,3.0,0.2,51.82
CA-2017-121398,FH-14365,OFF-ST-10002756,478,2017-12-25,2017-12-29,2,270.62,2.0,0.0,2.71
CA-2016-151561,PG-18820,TEC-AC-10001432,617,2016-09-01,2016-09-07,2,468.9,6.0,0.0,206.32
CA-2016-151561,PG-18820,TEC-AC-10003399,617,2016-09-01,2016-09-07,2,72.48,2.0,0.0,30.44
CA-2016-151561,PG-18820,OFF-SU-10001574,617,2016-09-01,2016-09-07,2,10.95,3.0,0.0,3.29
CA-2016-151561,PG-18820,FUR-FU-10004864,617,2016-09-01,2016-09-07,2,191.82,3.0,0.0,61.38
CA-2017-154676,NZ-18565,OFF-ST-10001172,79,2017-08-05,2017-08-08,3,151.06,9.0,0.2,7.55
US-2014-165589,TB-21595,FUR-FU-10002396,2005,2014-02-18,2014-02-18,4,25.16,5.0,0.6,-11.32
US-2016-132577,JE-15475,OFF-BI-10004040,35,2016-11-22,2016-11-27,2,6.22,6.0,0.8,-9.63
US-2016-132577,JE-15475,OFF-AR-10003481,35,2016-11-22,2016-11-27,2,23.62,9.0,0.2,2.66
US-2016-132577,JE-15475,TEC-AC-10000387,35,2016-11-22,2016-11-27,2,24.03,2.0,0.2,-0.6
US-2016-132577,JE-15475,OFF-LA-10000262,35,2016-11-22,2016-11-27,2,2.09,1.0,0.2,0.68
US-2016-132577,JE-15475,OFF-BI-10003196,35,2016-11-22,2016-11-27,2,4.49,6.0,0.8,-6.73
CA-2015-114048,EH-13945,FUR-FU-10004351,497,2015-12-14,2015-12-18,2,29.22,3.0,0.0,12.86
CA-2015-137281,BF-10975,OFF-PA-10001870,1118,2015-06-13,2015-06-17,2,6.48,1.0,0.0,3.11
US-2017-162068,PC-18745,OFF-BI-10002813,5090,2017-12-28,2017-12-31,1,1.19,2.0,0.7,-0.99
CA-2017-100111,SV-20365,FUR-CH-10003846,111,2017-09-20,2017-09-26,2,272.65,3.0,0.1,18.18
CA-2017-100111,SV-20365,TEC-AC-10002647,111,2017-09-20,2017-09-26,2,212.8,2.0,0.0,95.76
CA-2017-100111,SV-20365,OFF-PA-10000807,111,2017-09-20,2017-09-26,2,38.52,9.0,0.0,18.1
CA-2017-100111,SV-20365,TEC-AC-10001465,111,2017-09-20,2017-09-26,2,72.64,2.0,0.0,21.79
CA-2017-100111,SV-20365,OFF-ST-10000615,111,2017-09-20,2017-09-26,2,45.4,4.0,0.0,12.71
CA-2017-100111,SV-20365,OFF-PA-10002713,111,2017-09-20,2017-09-26,2,13.76,2.0,0.0,6.33
CA-2017-100111,SV-20365,FUR-CH-10003061,111,2017-09-20,2017-09-26,2,80.99,1.0,0.1,8.1
CA-2017-100111,SV-20365,OFF-BI-10000343,111,2017-09-20,2017-09-26,2,11.78,3.0,0.2,3.98
CA-2017-100111,SV-20365,OFF-FA-10000304,111,2017-09-20,2017-09-26,2,4.36,2.0,0.0,1.79
CA-2017-100111,SV-20365,FUR-CH-10004086,111,2017-09-20,2017-09-26,2,2888.13,11.0,0.1,609.72
CA-2017-100111,SV-20365,TEC-PH-10002885,111,2017-09-20,2017-09-26,2,1299.66,2.0,0.0,350.91
CA-2017-100111,SV-20365,FUR-CH-10001215,111,2017-09-20,2017-09-26,2,2254.41,5.0,0.1,375.74
CA-2017-100111,SV-20365,TEC-PH-10000215,111,2017-09-20,2017-09-26,2,104.85,3.0,0.0,28.31
CA-2017-100111,SV-20365,TEC-AC-10001998,111,2017-09-20,2017-09-26,2,59.97,3.0,0.0,20.39
US-2017-132381,Dp-13240,FUR-TA-10002356,317,2017-08-22,2017-08-24,3,314.53,2.0,0.4,-83.88
CA-2015-147011,HR-14830,OFF-AR-10002399,1898,2015-06-18,2015-06-22,2,13.63,4.0,0.2,3.58
CA-2014-120852,WB-21850,OFF-AP-10001563,188,2014-12-20,2014-12-25,2,19.43,2.0,0.8,-49.55
CA-2014-120852,WB-21850,TEC-AC-10004510,188,2014-12-20,2014-12-25,2,65.44,5.0,0.2,-8.18
CA-2016-150007,AS-10090,OFF-LA-10001982,537,2016-09-11,2016-09-16,2,6.0,2.0,0.2,2.1
CA-2016-150007,AS-10090,OFF-BI-10004141,537,2016-09-11,2016-09-16,2,1.91,3.0,0.8,-3.24
CA-2016-124590,SP-20920,FUR-CH-10004495,1436,2016-11-12,2016-11-16,2,1474.8,7.0,0.3,-21.07
CA-2016-124590,SP-20920,OFF-AP-10002311,1436,2016-11-12,2016-11-16,2,110.1,2.0,0.2,33.03
CA-2016-124590,SP-20920,OFF-FA-10000585,1436,2016-11-12,2016-11-16,2,16.75,6.0,0.2,5.44
CA-2016-124590,SP-20920,FUR-CH-10000454,1436,2016-11-12,2016-11-16,2,1537.07,9.0,0.3,0.0
CA-2016-124590,SP-20920,FUR-CH-10003746,1436,2016-11-12,2016-11-16,2,449.37,2.0,0.3,-12.84
CA-2016-133802,SP-20650,OFF-BI-10003291,6116,2016-03-14,2016-03-20,2,41.9,6.0,0.2,14.14
US-2016-113677,CM-12655,TEC-PH-10002114,617,2016-11-13,2016-11-19,2,2279.96,4.0,0.0,592.79
US-2016-113677,CM-12655,OFF-LA-10001569,617,2016-11-13,2016-11-19,2,14.94,3.0,0.0,6.87
CA-2017-143378,JR-16210,TEC-PH-10001425,1903,2017-09-19,2017-09-25,2,191.98,3.0,0.2,19.2
CA-2017-143378,JR-16210,OFF-AR-10001915,1903,2017-09-19,2017-09-25,2,23.83,3.0,0.2,6.55
CA-2017-143378,JR-16210,FUR-FU-10004864,1903,2017-09-19,2017-09-25,2,409.22,8.0,0.2,61.38
CA-2017-143378,JR-16210,FUR-BO-10001972,1903,2017-09-19,2017-09-25,2,72.59,2.0,0.7,-128.24
CA-2017-152660,CB-12415,OFF-ST-10000532,67,2017-12-04,2017-12-09,2,61.57,2.0,0.2,4.62
CA-2015-142139,SD-20485,OFF-PA-10003883,4026,2015-08-31,2015-09-05,2,20.96,4.0,0.2,6.81
CA-2017-145772,SS-20140,TEC-AC-10003038,3,2017-06-03,2017-06-07,2,44.75,5.0,0.0,8.5
CA-2017-145772,SS-20140,OFF-PA-10001593,3,2017-06-03,2017-06-07,2,11.96,2.0,0.0,5.38
CA-2017-145772,SS-20140,OFF-BI-10002049,3,2017-06-03,2017-06-07,2,3.91,1.0,0.2,1.27
CA-2016-124100,EH-13990,FUR-CH-10003817,71,2016-03-31,2016-04-06,2,328.0,6.0,0.1,54.67
US-2014-158400,AH-10030,OFF-BI-10002353,19,2014-10-25,2014-10-28,3,49.41,4.0,0.2,18.53
CA-2017-162033,EM-14200,TEC-AC-10003116,995,2017-03-26,2017-04-02,2,53.25,3.0,0.0,20.77
CA-2017-162033,EM-14200,OFF-FA-10003021,995,2017-03-26,2017-04-02,2,3.76,2.0,0.0,1.32
CA-2014-163447,TB-21190,FUR-CH-10004477,617,2014-12-27,2014-12-31,2,767.21,14.0,0.1,161.97
CA-2017-145737,AB-10165,OFF-PA-10001033,6133,2017-09-15,2017-09-20,2,163.96,5.0,0.2,59.44
CA-2016-148096,AO-10810,FUR-TA-10004152,161,2016-08-16,2016-08-19,3,161.28,2.0,0.2,12.1
CA-2016-146766,TT-21220,OFF-AR-10002135,3778,2016-11-04,2016-11-04,4,192.8,4.0,0.0,55.91
CA-2015-105613,KN-16705,TEC-AC-10000521,4187,2015-10-18,2015-10-22,2,27.7,3.0,0.2,3.46
CA-2015-105613,KN-16705,OFF-AP-10000026,4187,2015-10-18,2015-10-22,2,73.16,6.0,0.8,-186.57
US-2016-142251,FO-14305,OFF-PA-10002986,4132,2016-10-31,2016-11-04,1,32.06,6.0,0.2,11.22
CA-2014-131247,GA-14725,FUR-BO-10001337,271,2014-03-30,2014-04-04,2,205.67,2.0,0.15,-12.1
US-2015-113593,NC-18415,OFF-ST-10000532,6140,2015-04-18,2015-04-20,3,115.44,3.0,0.0,30.01
CA-2017-121083,JF-15190,OFF-PA-10001497,367,2017-07-09,2017-07-15,2,274.8,5.0,0.0,134.65
CA-2017-121083,JF-15190,OFF-ST-10002554,367,2017-07-09,2017-07-15,2,195.64,4.0,0.0,3.91
CA-2017-121083,JF-15190,TEC-PH-10001336,367,2017-07-09,2017-07-15,2,257.98,2.0,0.0,74.81
CA-2017-121083,JF-15190,OFF-AR-10002987,367,2017-07-09,2017-07-15,2,119.04,6.0,0.0,48.81
CA-2017-151190,GT-14710,OFF-PA-10000575,808,2017-06-27,2017-07-01,2,20.07,3.0,0.0,9.23
CA-2014-133543,KM-16660,OFF-AR-10003394,154,2014-12-22,2014-12-26,2,11.76,4.0,0.0,3.18
CA-2017-105130,PJ-18835,OFF-AR-10003394,82,2017-11-21,2017-11-25,2,11.76,4.0,0.0,3.18
CA-2017-105130,PJ-18835,OFF-BI-10001191,82,2017-11-21,2017-11-25,2,40.74,2.0,0.2,14.77
CA-2016-161928,AC-10660,TEC-PH-10003484,19,2016-06-27,2016-06-29,1,201.58,2.0,0.2,12.6
CA-2017-101322,JG-15310,FUR-CH-10003968,323,2017-12-28,2017-12-31,3,340.7,6.0,0.2,-34.07
US-2016-106600,RM-19375,FUR-BO-10001608,360,2016-04-08,2016-04-11,3,354.9,5.0,0.0,88.73
CA-2014-111871,EK-13795,FUR-BO-10004218,271,2014-03-18,2014-03-21,1,1198.33,10.0,0.15,70.49
CA-2017-139437,RD-19585,OFF-ST-10002485,63,2017-07-03,2017-07-08,2,87.92,4.0,0.0,0.88
CA-2017-151484,CV-12805,FUR-FU-10001876,199,2017-04-20,2017-04-23,3,51.97,2.0,0.2,10.39
CA-2017-151484,CV-12805,OFF-ST-10002370,199,2017-04-20,2017-04-23,3,51.34,3.0,0.2,5.78
CA-2017-151484,CV-12805,OFF-ST-10000142,199,2017-04-20,2017-04-23,3,332.7,1.0,0.2,33.27
CA-2017-151484,CV-12805,FUR-FU-10004671,199,2017-04-20,2017-04-23,3,42.41,3.0,0.2,9.54
CA-2016-104150,AG-10330,OFF-EN-10002504,1809,2016-08-03,2016-08-05,1,81.54,3.0,0.0,38.32
CA-2016-104150,AG-10330,TEC-AC-10004803,1809,2016-08-03,2016-08-05,1,167.28,12.0,0.0,23.42
CA-2016-161025,GM-14440,OFF-ST-10001932,26,2016-12-03,2016-12-09,2,772.68,4.0,0.0,108.18
CA-2014-103989,MC-17605,TEC-PH-10004667,527,2014-03-19,2014-03-21,3,323.98,3.0,0.2,28.35
CA-2014-103989,MC-17605,OFF-LA-10000443,527,2014-03-19,2014-03-21,3,11.81,4.0,0.2,3.99
CA-2014-103989,MC-17605,OFF-ST-10000918,527,2014-03-19,2014-03-21,3,26.16,3.0,0.2,1.96
CA-2014-103989,MC-17605,OFF-BI-10001196,527,2014-03-19,2014-03-21,3,33.57,5.0,0.7,-25.74
CA-2014-103989,MC-17605,FUR-FU-10003981,527,2014-03-19,2014-03-21,3,4.99,3.0,0.2,1.37
CA-2014-103989,MC-17605,FUR-FU-10002508,527,2014-03-19,2014-03-21,3,20.02,3.0,0.2,5.5
CA-2014-103989,MC-17605,TEC-AC-10002647,527,2014-03-19,2014-03-21,3,170.24,2.0,0.2,53.2
CA-2015-142433,ES-14020,OFF-PA-10002377,177,2015-04-20,2015-04-25,2,117.46,3.0,0.2,44.05
CA-2015-132815,RW-19540,OFF-PA-10004530,478,2015-09-19,2015-09-22,1,22.96,2.0,0.0,11.25
CA-2014-101266,MM-17920,OFF-PA-10002986,70,2014-08-27,2014-08-30,1,13.36,2.0,0.0,6.41
CA-2016-141523,MH-17440,OFF-BI-10000948,111,2016-12-19,2016-12-24,1,34.25,3.0,0.2,11.56
CA-2016-141523,MH-17440,OFF-AR-10001545,111,2016-12-19,2016-12-24,1,3.52,2.0,0.0,1.02
US-2014-106299,NZ-18565,OFF-BI-10001758,1959,2014-08-02,2014-08-08,2,26.7,5.0,0.0,12.55
US-2014-106299,NZ-18565,TEC-AC-10003237,1959,2014-08-02,2014-08-08,2,21.2,2.0,0.0,9.12
US-2014-106299,NZ-18565,OFF-ST-10002011,1959,2014-08-02,2014-08-08,2,838.38,2.0,0.0,226.36
CA-2015-158421,GB-14575,FUR-CH-10000309,86,2015-09-21,2015-09-26,2,1690.04,4.0,0.0,422.51
CA-2015-158421,GB-14575,OFF-ST-10002444,86,2015-09-21,2015-09-26,2,85.96,7.0,0.0,24.07
CA-2015-158421,GB-14575,OFF-EN-10001453,86,2015-09-21,2015-09-26,2,121.96,2.0,0.0,57.32
CA-2015-158421,GB-14575,OFF-PA-10001801,86,2015-09-21,2015-09-26,2,23.92,4.0,0.0,11.72
CA-2015-158421,GB-14575,OFF-ST-10000563,86,2015-09-21,2015-09-26,2,63.96,2.0,0.0,6.4
CA-2015-158421,GB-14575,TEC-PH-10000369,86,2015-09-21,2015-09-26,2,629.95,5.0,0.0,176.39
CA-2015-158421,GB-14575,TEC-PH-10002538,86,2015-09-21,2015-09-26,2,113.73,3.0,0.0,32.98
CA-2015-158421,GB-14575,OFF-BI-10000050,86,2015-09-21,2015-09-26,2,14.6,2.0,0.0,6.86
CA-2015-158421,GB-14575,OFF-ST-10004186,86,2015-09-21,2015-09-26,2,887.84,8.0,0.0,17.76
CA-2016-143609,DB-13270,FUR-CH-10004218,96,2016-12-11,2016-12-13,3,403.92,5.0,0.2,25.25
CA-2015-138331,JK-15625,OFF-AR-10002952,199,2015-08-07,2015-08-12,2,106.8,10.0,0.2,10.68
CA-2015-138954,MH-17785,OFF-ST-10003058,111,2015-11-15,2015-11-17,3,70.95,3.0,0.0,20.58
CA-2015-138954,MH-17785,OFF-BI-10003963,111,2015-11-15,2015-11-17,3,34.94,6.0,0.2,11.79
CA-2015-138954,MH-17785,OFF-AR-10001955,111,2015-11-15,2015-11-17,3,119.04,6.0,0.0,35.71
CA-2017-157903,AM-10705,TEC-PH-10004345,6190,2017-04-04,2017-04-08,2,383.84,4.0,0.2,47.98
CA-2016-157259,JM-15535,FUR-FU-10003192,111,2016-12-24,2016-12-28,2,799.56,9.0,0.0,207.89
CA-2017-107986,MW-18220,OFF-ST-10001325,14,2017-12-13,2017-12-13,4,31.44,3.0,0.0,8.49
CA-2017-104927,AG-10330,OFF-PA-10000019,35,2017-12-22,2017-12-26,2,25.92,5.0,0.2,9.07
CA-2017-104927,AG-10330,OFF-BI-10003429,35,2017-12-22,2017-12-26,2,6.33,5.0,0.8,-9.81
CA-2017-104927,AG-10330,OFF-PA-10000176,35,2017-12-22,2017-12-26,2,75.88,5.0,0.2,26.56
CA-2017-113453,CM-12160,TEC-PH-10004165,317,2017-10-21,2017-10-28,2,329.99,2.0,0.4,-77.0
CA-2017-113453,CM-12160,OFF-ST-10000352,317,2017-10-21,2017-10-28,2,71.38,3.0,0.2,-4.46
CA-2015-149909,RA-19915,OFF-PA-10000726,447,2015-11-13,2015-11-17,2,63.77,7.0,0.0,28.7
CA-2015-149909,RA-19915,TEC-PH-10001536,447,2015-11-13,2015-11-17,2,50.97,3.0,0.0,13.25
CA-2015-149909,RA-19915,OFF-PA-10001790,447,2015-11-13,2015-11-17,2,96.08,2.0,0.0,46.12
CA-2015-146675,SB-20185,TEC-CO-10001766,749,2015-04-16,2015-04-20,2,1439.97,4.0,0.2,485.99
CA-2015-146675,SB-20185,TEC-AC-10004396,749,2015-04-16,2015-04-20,2,43.56,3.0,0.2,-4.9
CA-2016-118332,PK-19075,FUR-CH-10001708,3080,2016-12-16,2016-12-23,2,563.92,5.0,0.2,7.05
CA-2016-133669,SV-20935,TEC-PH-10001305,114,2016-10-21,2016-10-27,2,235.15,8.0,0.4,-47.03
CA-2017-145660,MG-17650,FUR-FU-10002885,2222,2017-12-01,2017-12-03,3,7.71,2.0,0.2,1.74
CA-2016-133697,CM-12445,OFF-PA-10000726,35,2016-10-20,2016-10-24,1,51.02,7.0,0.2,15.94
CA-2016-133697,CM-12445,OFF-FA-10003112,35,2016-10-20,2016-10-24,1,25.25,4.0,0.2,7.89
CA-2016-133697,CM-12445,FUR-CH-10002372,35,2016-10-20,2016-10-24,1,56.69,1.0,0.3,-14.58
CA-2017-148138,ME-18010,OFF-ST-10000563,2222,2017-09-29,2017-10-03,2,51.17,2.0,0.2,-6.4
CA-2017-119809,YS-21880,OFF-BI-10003925,14,2017-08-18,2017-08-25,2,2793.53,9.0,0.2,942.82
CA-2017-119809,YS-21880,OFF-ST-10003306,14,2017-08-18,2017-08-25,2,1000.02,7.0,0.0,290.01
CA-2017-119809,YS-21880,FUR-FU-10001475,14,2017-08-18,2017-08-25,2,65.94,3.0,0.0,22.42
CA-2017-149944,MB-17305,OFF-FA-10003495,6213,2017-11-12,2017-11-16,1,18.24,3.0,0.0,9.12
CA-2017-149944,MB-17305,OFF-AP-10004708,6213,2017-11-12,2017-11-16,1,76.12,2.0,0.0,22.07
CA-2014-128538,AS-10240,OFF-EN-10001219,2794,2014-10-11,2014-10-15,2,7.64,1.0,0.0,3.74
CA-2015-161711,MC-17425,FUR-FU-10000087,111,2015-11-28,2015-12-03,2,68.16,3.0,0.0,27.95
CA-2015-161711,MC-17425,OFF-EN-10001539,111,2015-11-28,2015-12-03,2,62.24,8.0,0.0,29.25
US-2015-129553,PG-18820,TEC-PH-10004897,665,2015-07-27,2015-08-02,2,29.97,3.0,0.0,0.3
CA-2016-160220,JS-16030,TEC-PH-10001300,750,2016-10-20,2016-10-26,2,125.7,6.0,0.0,35.2
CA-2016-160220,JS-16030,TEC-PH-10001557,750,2016-10-20,2016-10-26,2,191.98,2.0,0.0,51.83
CA-2016-160220,JS-16030,OFF-ST-10000617,750,2016-10-20,2016-10-26,2,20.86,7.0,0.0,1.46
US-2017-157224,JB-16000,OFF-LA-10000121,161,2017-09-14,2017-09-18,1,56.7,9.0,0.0,26.08
CA-2017-140627,DK-12985,FUR-FU-10000087,6223,2017-12-23,2017-12-27,2,72.7,4.0,0.2,19.08
CA-2017-140627,DK-12985,OFF-AR-10000422,6223,2017-12-23,2017-12-27,2,12.26,7.0,0.2,1.07
CA-2017-140627,DK-12985,OFF-ST-10004123,6223,2017-12-23,2017-12-27,2,218.35,3.0,0.2,-54.59
CA-2015-133445,JF-15490,FUR-BO-10003660,96,2015-10-05,2015-10-09,2,66.29,1.0,0.7,-103.86
CA-2015-133445,JF-15490,FUR-CH-10000422,96,2015-10-05,2015-10-09,2,291.17,4.0,0.2,-14.56
CA-2014-148782,PO-18850,TEC-PH-10002923,1459,2014-11-02,2014-11-07,2,88.78,3.0,0.2,7.77
CA-2016-148208,BT-11530,TEC-PH-10004093,669,2016-01-22,2016-01-27,2,110.38,4.0,0.4,-20.24
CA-2016-148208,BT-11530,TEC-AC-10000171,669,2016-01-22,2016-01-27,2,55.18,3.0,0.2,15.86
CA-2017-127656,NW-18400,OFF-AR-10001166,6231,2017-07-11,2017-07-17,2,30.32,4.0,0.0,11.82
US-2017-142188,JF-15415,FUR-CH-10003199,157,2017-09-11,2017-09-11,4,177.57,2.0,0.2,8.88
US-2017-142188,JF-15415,OFF-PA-10002005,157,2017-09-11,2017-09-11,4,19.44,3.0,0.0,9.33
US-2017-142188,JF-15415,OFF-PA-10004101,157,2017-09-11,2017-09-11,4,71.28,11.0,0.0,34.21
US-2017-142188,JF-15415,OFF-BI-10004600,157,2017-09-11,2017-09-11,4,1471.96,5.0,0.2,459.99
US-2017-142188,JF-15415,TEC-PH-10000127,157,2017-09-11,2017-09-11,4,79.96,5.0,0.2,-17.99
CA-2016-144400,AC-10420,OFF-EN-10004386,199,2016-02-23,2016-02-27,2,57.58,3.0,0.2,21.59
US-2016-155180,TB-21280,OFF-BI-10004506,71,2016-01-22,2016-01-29,2,26.34,4.0,0.2,9.22
CA-2015-134075,HA-14905,FUR-FU-10004597,154,2015-12-12,2015-12-16,2,166.5,3.0,0.0,21.65
CA-2015-134075,HA-14905,OFF-ST-10001496,154,2015-12-12,2015-12-16,2,360.38,2.0,0.0,93.7
US-2016-131912,LH-17155,OFF-BI-10004236,478,2016-10-29,2016-11-01,1,11.74,1.0,0.2,3.82
CA-2017-141572,LO-17170,FUR-FU-10001185,872,2017-05-28,2017-05-31,1,247.44,8.0,0.0,101.45
CA-2014-134621,DP-13390,OFF-BI-10000977,229,2014-12-21,2014-12-28,2,18.24,2.0,0.7,-14.59
CA-2016-165561,CR-12580,OFF-SU-10004782,1555,2016-11-24,2016-11-28,2,25.35,3.0,0.0,7.61
CA-2015-112305,KB-16405,OFF-AR-10002067,157,2015-11-20,2015-11-25,2,119.04,6.0,0.0,30.95
CA-2015-112305,KB-16405,FUR-FU-10002364,157,2015-11-20,2015-11-25,2,22.14,3.0,0.0,6.42
CA-2015-112305,KB-16405,TEC-AC-10002018,157,2015-11-20,2015-11-25,2,13.98,2.0,0.0,6.01
CA-2017-121580,ML-17410,OFF-BI-10000632,447,2017-05-29,2017-06-04,2,43.41,1.0,0.0,19.97
CA-2017-121580,ML-17410,FUR-FU-10003981,447,2017-05-29,2017-06-04,2,6.24,3.0,0.0,2.62
CA-2017-121580,ML-17410,OFF-AP-10001564,447,2017-05-29,2017-06-04,2,465.16,2.0,0.0,120.94
CA-2017-121580,ML-17410,OFF-PA-10004082,447,2017-05-29,2017-06-04,2,7.98,1.0,0.0,3.99
CA-2014-101147,MC-17575,OFF-AP-10004249,85,2014-12-02,2014-12-04,3,2.39,1.0,0.8,-6.34
CA-2014-165806,VM-21685,OFF-PA-10003441,4796,2014-04-07,2014-04-07,4,58.32,9.0,0.0,27.99
CA-2014-165806,VM-21685,TEC-PH-10004922,4796,2014-04-07,2014-04-07,4,200.97,3.0,0.0,50.24
CA-2015-151624,VW-21775,FUR-FU-10001731,534,2015-09-08,2015-09-14,2,21.36,8.0,0.0,8.12
CA-2017-139444,GK-14620,OFF-LA-10000134,1673,2017-09-09,2017-09-15,2,9.86,4.0,0.2,3.45
CA-2015-133977,AT-10435,OFF-BI-10003166,287,2015-09-06,2015-09-08,1,3.44,1.0,0.7,-2.53
CA-2017-141425,AR-10825,OFF-SU-10000646,114,2017-11-02,2017-11-06,1,384.59,2.0,0.2,-81.73
CA-2015-133536,JH-15820,OFF-EN-10004459,71,2015-03-28,2015-03-30,1,22.92,3.0,0.0,11.23
CA-2015-150441,RA-19285,OFF-BI-10003529,1128,2015-08-13,2015-08-17,1,11.36,4.0,0.0,5.57
CA-2015-162607,RO-19780,OFF-BI-10002949,158,2015-05-12,2015-05-18,2,14.59,3.0,0.2,4.92
CA-2017-103506,LR-17035,OFF-LA-10001158,1263,2017-07-23,2017-07-27,2,41.4,4.0,0.0,19.87
CA-2016-132479,MK-17905,OFF-BI-10004584,1046,2016-09-24,2016-09-26,3,442.37,7.0,0.8,-729.91
CA-2017-160724,YS-21880,OFF-BI-10004965,360,2017-05-05,2017-05-10,2,34.5,3.0,0.0,15.53
US-2016-115952,JH-15910,OFF-BI-10004654,1809,2016-10-06,2016-10-06,4,28.85,5.0,0.0,14.43
CA-2014-146731,AT-10735,OFF-PA-10000141,2562,2014-11-03,2014-11-08,2,3.49,2.0,0.2,1.18
CA-2014-146731,AT-10735,OFF-PA-10001019,2562,2014-11-03,2014-11-08,2,143.86,9.0,0.2,48.55
CA-2015-115392,RM-19675,TEC-PH-10002496,6268,2015-10-01,2015-10-04,1,311.98,2.0,0.0,93.59
CA-2015-115392,RM-19675,OFF-BI-10000829,6268,2015-10-01,2015-10-04,1,22.45,5.0,0.0,10.33
CA-2017-102379,BB-11545,TEC-PH-10001448,1088,2017-12-02,2017-12-06,2,39.99,1.0,0.2,-8.0
CA-2017-102379,BB-11545,FUR-CH-10004983,1088,2017-12-02,2017-12-06,2,1159.06,9.0,0.2,43.46
CA-2017-102379,BB-11545,OFF-AR-10004022,1088,2017-12-02,2017-12-06,2,179.9,5.0,0.0,44.98
CA-2017-149706,AS-10285,TEC-AC-10001284,6273,2017-12-11,2017-12-12,3,116.31,7.0,0.2,23.26
US-2016-139087,DK-13375,FUR-FU-10001847,157,2016-07-17,2016-07-22,1,12.42,3.0,0.0,4.47
US-2016-139087,DK-13375,TEC-AC-10004595,157,2016-07-17,2016-07-22,1,428.4,3.0,0.0,89.96
US-2016-139087,DK-13375,FUR-FU-10004164,157,2016-07-17,2016-07-22,1,24.75,5.0,0.0,10.89
US-2016-139087,DK-13375,OFF-LA-10001074,157,2016-07-17,2016-07-22,1,87.71,7.0,0.0,41.22
US-2016-139087,DK-13375,OFF-ST-10000604,157,2016-07-17,2016-07-22,1,69.52,2.0,0.0,17.38
US-2016-139087,DK-13375,TEC-PH-10000148,157,2016-07-17,2016-07-22,1,20.78,2.0,0.2,-4.68
US-2016-139087,DK-13375,OFF-BI-10000042,157,2016-07-17,2016-07-22,1,12.82,3.0,0.2,4.17
CA-2017-152226,JH-15910,OFF-LA-10000443,269,2017-05-12,2017-05-16,2,5.9,2.0,0.2,1.99
CA-2015-116484,JK-15205,FUR-FU-10002874,2222,2015-11-20,2015-11-26,2,63.82,2.0,0.2,9.57
CA-2015-116484,JK-15205,OFF-ST-10003994,2222,2015-11-20,2015-11-26,2,141.55,3.0,0.2,-26.54
CA-2016-100944,EH-13765,OFF-EN-10001453,26,2016-09-24,2016-09-28,2,304.9,5.0,0.0,143.3
CA-2016-100944,EH-13765,FUR-CH-10000988,26,2016-09-24,2016-09-28,2,563.24,5.0,0.2,56.32
CA-2016-125080,VW-21775,FUR-TA-10003238,2044,2016-10-21,2016-10-26,2,661.18,2.0,0.4,-231.41
CA-2016-121020,CG-12040,TEC-PH-10001061,6133,2016-10-24,2016-10-31,2,239.98,3.0,0.2,18.0
CA-2014-100090,EB-13705,FUR-TA-10003715,82,2014-07-08,2014-07-12,2,502.49,3.0,0.2,-87.94
CA-2014-100090,EB-13705,OFF-BI-10001597,82,2014-07-08,2014-07-12,2,196.7,6.0,0.2,68.85
US-2015-139675,NF-18595,FUR-CH-10004063,5782,2015-03-13,2015-03-18,1,915.14,4.0,0.2,102.95
US-2015-139675,NF-18595,FUR-FU-10001979,5782,2015-03-13,2015-03-18,1,327.76,8.0,0.0,91.77
CA-2017-143756,ME-17725,FUR-CH-10001854,1401,2017-12-02,2017-12-05,3,701.96,2.0,0.0,168.47
CA-2015-151253,AZ-10750,TEC-PH-10002923,478,2015-04-22,2015-04-26,2,88.78,3.0,0.2,7.77
CA-2015-151253,AZ-10750,OFF-AR-10004691,478,2015-04-22,2015-04-26,2,64.14,3.0,0.0,16.68
CA-2014-141152,RF-19345,OFF-BI-10002931,54,2014-09-16,2014-09-19,3,33.55,1.0,0.2,12.58
CA-2014-141313,AJ-10780,OFF-AP-10002651,6296,2014-12-28,2015-01-01,2,1737.18,6.0,0.0,503.78
CA-2014-141313,AJ-10780,OFF-ST-10000689,6296,2014-12-28,2015-01-01,2,704.25,5.0,0.0,84.51
